"flight_line_id","basin_id","channel_id","date","time","utc_time","CoordX","CoordY","longitude","latitude","channel_dist","water_surface_elevation_WGS84","water_surface_elevation_NAVD88","water_surface_elevation_uncertainty","water_area"
20210912030440,"ATCHA","N/A","2021-09-12","03:08:08",11288,651145,3260430,-91.44128624,29.46421697,-9999,-25.94,0.47,0.07,0.413
20210912030440,"ATCHA","WLD_Main","2021-09-12","03:08:08",11288,650140,3260390,-91.45165297,29.46397606,32367.83,-25.96,0.45,0.07,0.99
20210912030440,"ATCHA","N/A","2021-09-12","03:08:08",11288,649145,3260385,-91.46191165,29.46405064,-9999,-25.98,0.43,0.07,0.755
20210912030440,"ATCHA","WLD_Main","2021-09-12","03:08:08",11288,649645,3260385,-91.45675685,29.46399096,32427.41,-25.97,0.44,0.07,0.99
20210912030440,"ATCHA","WLD_Main","2021-09-12","03:08:08",11288,650640,3260370,-91.44650086,29.46373846,32424.39,-25.95,0.47,0.07,0.897
20210912030440,"ATCHA","N/A","2021-09-12","03:08:08",11288,651140,3259890,-91.44141229,29.45934604,-9999,-25.94,0.47,0.07,0.251
20210912030440,"ATCHA","N/A","2021-09-12","03:08:08",11288,648645,3259885,-91.46713428,29.45960039,-9999,-25.98,0.42,0.07,0.191
20210912030440,"ATCHA","N/A","2021-09-12","03:08:08",11288,649145,3259885,-91.4619797,29.45954092,-9999,-25.98,0.43,0.07,0.573
20210912030440,"ATCHA","WLD_Main","2021-09-12","03:08:08",11288,649645,3259885,-91.45682512,29.45948125,32920.62,-25.97,0.44,0.07,0.796
20210912030440,"ATCHA","WLD_Main","2021-09-12","03:08:08",11288,650145,3259885,-91.45167056,29.45942139,32872.46,-25.95,0.45,0.07,0.92
20210912030440,"ATCHA","WLD_Main","2021-09-12","03:08:08",11288,650645,3259885,-91.44651602,29.45936132,32903.84,-25.94,0.46,0.07,0.766
20210912030440,"ATCHA","WLD_Main","2021-09-12","03:08:08",11288,649645,3259385,-91.45689339,29.45496814,33415.18,-25.96,0.43,0.07,0.318
20210912030440,"ATCHA","WLD_Main","2021-09-12","03:08:08",11288,650145,3259385,-91.45173906,29.45490828,33372.3,-25.95,0.45,0.07,0.483
20210912030440,"ATCHA","WLD_Main","2021-09-12","03:08:08",11288,650645,3259385,-91.44658474,29.45484822,33399.11,-25.94,0.45,0.07,0.398
20210912040445,"ATCHA","N/A","2021-09-12","04:07:45",14866,652810,3276375,-91.42188838,29.60786896,-9999,-26.2,0.5,0.07,0.2
20210912040445,"ATCHA","N/A","2021-09-12","04:07:45",14866,646800,3267090,-91.48518781,29.52482221,-9999,-25.94,0.59,0.07,0.285
20210912040445,"ATCHA","N/A","2021-09-12","04:07:45",14866,646340,3266830,-91.489968,29.52252744,-9999,-25.94,0.59,0.07,0.331
20210912040445,"ATCHA","WLD_Camp","2021-09-12","04:07:45",14866,646600,3266360,-91.48734895,29.51825687,29461.07,-25.94,0.58,0.07,0.64
20210912040445,"ATCHA","N/A","2021-09-12","04:07:45",14866,647330,3266250,-91.47983375,29.51717753,-9999,-25.95,0.56,0.07,0.739
20210912040445,"ATCHA","N/A","2021-09-12","04:07:45",14866,646110,3266360,-91.49240342,29.51831429,-9999,-25.93,0.59,0.07,0.248
20210912040445,"ATCHA","N/A","2021-09-12","04:07:45",14866,648220,3266120,-91.47067084,29.51590467,-9999,-25.97,0.54,0.07,0.668
20210912040445,"ATCHA","N/A","2021-09-12","04:07:45",14866,646790,3266030,-91.48543347,29.51526105,-9999,-25.94,0.57,0.07,0.831
20210912040445,"ATCHA","WLD_Camp","2021-09-12","04:07:45",14866,646290,3265850,-91.49061494,29.51369469,29997.35,-25.93,0.58,0.07,0.645
20210912040445,"ATCHA","N/A","2021-09-12","04:07:45",14866,647360,3265480,-91.47962815,29.51023013,-9999,-25.96,0.55,0.07,0.99
20210912040445,"ATCHA","N/A","2021-09-12","04:07:45",14866,646720,3265450,-91.48623331,29.51003576,-9999,-25.95,0.56,0.07,0.994
20210912040445,"ATCHA","N/A","2021-09-12","04:07:45",14866,646170,3265380,-91.49191574,29.50946524,-9999,-25.93,0.57,0.07,0.728
20210912040445,"ATCHA","N/A","2021-09-12","04:07:45",14866,647270,3265060,-91.48061298,29.50645132,-9999,-25.96,0.54,0.07,1.009
20210912040445,"ATCHA","N/A","2021-09-12","04:07:45",14866,646690,3264950,-91.48660993,29.50552952,-9999,-25.95,0.55,0.07,0.981
20210912040445,"ATCHA","N/A","2021-09-12","04:07:45",14866,645650,3264890,-91.49734439,29.50510836,-9999,-25.93,0.56,0.07,0.426
20210912040445,"ATCHA","N/A","2021-09-12","04:07:45",14866,646160,3264870,-91.49208697,29.50486787,-9999,-25.94,0.56,0.07,0.893
20210912040445,"ATCHA","WLD_Mallard","2021-09-12","04:07:45",14866,647670,3264600,-91.47654958,29.50225624,29808.84,-25.97,0.52,0.07,1.353
20210912040445,"ATCHA","WLD_Mallard","2021-09-12","04:07:45",14866,647270,3264600,-91.48067501,29.50230344,30140.15,-25.97,0.52,0.07,0.822
20210912040445,"ATCHA","WLD_Mallard","2021-09-12","04:07:45",14866,646620,3264395,-91.48740622,29.50052953,30818.44,-25.95,0.53,0.07,0.978
20210912040445,"ATCHA","N/A","2021-09-12","04:07:45",14866,645645,3264385,-91.49746328,29.50055136,-9999,-25.93,0.55,0.07,0.635
20210912040445,"ATCHA","N/A","2021-09-12","04:07:45",14866,646140,3264380,-91.49235874,29.5004492,-9999,-25.94,0.54,0.07,0.983
20210912040445,"ATCHA","N/A","2021-09-12","04:07:45",14866,647630,3264000,-91.4770431,29.49684654,-9999,-25.98,0.5,0.07,0.511
20210912040445,"ATCHA","WLD_Mallard","2021-09-12","04:07:45",14866,647140,3263900,-91.48210999,29.49599963,30680.09,-25.97,0.5,0.07,0.855
20210912040445,"ATCHA","N/A","2021-09-12","04:07:45",14866,645145,3263885,-91.50268641,29.49609631,-9999,-25.93,0.55,0.07,0.339
20210912040445,"ATCHA","WLD_Mallard","2021-09-12","04:07:45",14866,645645,3263885,-91.49752988,29.49603816,31915.34,-25.94,0.54,0.07,0.835
20210912040445,"ATCHA","WLD_Mallard","2021-09-12","04:07:45",14866,646145,3263885,-91.49237338,29.4959798,31478.99,-25.95,0.53,0.07,0.99
20210912040445,"ATCHA","WLD_Mallard","2021-09-12","04:07:45",14866,646650,3263880,-91.48716594,29.49587628,31059.54,-25.96,0.51,0.07,0.978
20210912040445,"ATCHA","N/A","2021-09-12","04:07:45",14866,647170,3263400,-91.48186789,29.49148634,-9999,-25.98,0.49,0.07,0.666
20210912040445,"ATCHA","WLD_Mallard","2021-09-12","04:07:45",14866,645145,3263385,-91.50275276,29.49158993,32590.99,-25.93,0.54,0.07,0.556
20210912040445,"ATCHA","WLD_Mallard","2021-09-12","04:07:45",14866,645645,3263385,-91.49759647,29.49153178,32171.25,-25.94,0.53,0.07,0.976
20210912040445,"ATCHA","WLD_Mallard","2021-09-12","04:07:45",14866,646145,3263385,-91.49244019,29.49147344,31758.13,-25.95,0.51,0.07,0.99
20210912040445,"ATCHA","WLD_Mallard","2021-09-12","04:07:45",14866,646650,3263380,-91.48723298,29.49136992,31392.85,-25.97,0.5,0.07,0.99
